Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
nantu_train (1).jpg,Nantu,8049.801058071147,8118.38588877199,6151.014271653741,8103.532333064913,0.02374602834997692,0.02501856670663455,0.03602869014379385,0.024388286310511306,69.32406496063233,69.5099510199041,57.50147637795511,69.71052142104517,9.826778585936996,9.827623801335521,9.77317431585237,9.821057867245718,0.00021273187077625635,0.00021338321553204258,0.00025014234598782966,0.0002130276441097594,0.014585330670788934,0.01460764236733781,0.01581588903564481,0.014595466560194621,0.261900149396511,0.2558487711018003,0.43581154092912483,0.25716009523859445
flip_h_nantu_train (1).jpg,Nantu,8049.801058071147,8103.532333064913,6151.014271653741,8118.38588877199,0.02374602834997692,0.024388286310511306,0.03602869014379385,0.02501856670663455,69.32406496063233,69.71052142104517,57.50147637795511,69.5099510199041,9.826778585936996,9.821057867245718,9.77317431585237,9.827623801335521,0.00021273187077625635,0.0002130276441097594,0.00025014234598782966,0.00021338321553204258,0.014585330670788934,0.014595466560194621,0.01581588903564481,0.01460764236733781,0.261900149396511,0.25716009523859445,0.43581154092912483,0.2558487711018003
flip_v_nantu_train (1).jpg,Nantu,8049.801058071147,8103.532333064913,6151.014271653741,8118.38588877199,0.02374602834997692,0.024388286310511306,0.03602869014379385,0.02501856670663455,69.32406496063233,69.71052142104517,57.50147637795511,69.5099510199041,9.826778585936996,9.821057867245718,9.77317431585237,9.827623801335521,0.00021273187077625635,0.0002130276441097594,0.00025014234598782966,0.00021338321553204258,0.014585330670788934,0.014595466560194621,0.01581588903564481,0.01460764236733781,0.261900149396511,0.25716009523859445,0.43581154092912483,0.2558487711018003
blur_nantu_train (1).jpg,Nantu,678.8803518700787,1208.5237770475555,633.0382012795295,1156.579453158907,0.1221292375314492,0.09523461111522731,0.13323308363509734,0.0932556848967666,19.0511195866142,25.315766631533325,18.119771161417365,25.137454274908627,8.25923549747434,8.255280827623565,8.228238569428555,8.252535249618717,0.0014716950210267646,0.0011424932639684865,0.0015605496298883343,0.0011382129528472581,0.038362677448618786,0.033800787919344225,0.039503792601322904,0.03373741176864725,0.9378408300801533,0.8891971595852604,0.9419668266213288,0.893942923229298
nantu_train (10).jpg,Nantu,3776.299028051212,6484.103230206514,6536.499815452816,6548.122574245205,0.06588144053730303,0.042924058580929736,0.042767961736196534,0.04249565221972017,43.20884596456752,60.863351726704025,61.14302411417388,61.370140740281855,8.670988505219238,8.821029330039545,8.827943508578121,8.820771334065691,0.0008683290682011449,0.0006372570250255574,0.0006378247619776789,0.0006312834251311835,0.02946742384738009,0.02524395026586682,0.025255192772530542,0.02512535422896926,0.655328505961476,0.40765334631586847,0.40265132727871467,0.4017925723375166
flip_h_nantu_train (10).jpg,Nantu,3776.299028051212,6548.122574245205,6536.499815452816,6484.103230206514,0.06588144053730303,0.04249565221972017,0.042767961736196534,0.042924058580929736,43.20884596456752,61.370140740281855,61.14302411417388,60.863351726704025,8.670988505219238,8.820771334065691,8.827943508578121,8.821029330039545,0.0008683290682011449,0.0006312834251311835,0.0006378247619776789,0.0006372570250255574,0.02946742384738009,0.02512535422896926,0.025255192772530542,0.02524395026586682,0.655328505961476,0.4017925723375166,0.40265132727871467,0.40765334631586847
flip_v_nantu_train (10).jpg,Nantu,3776.299028051212,6548.122574245205,6536.499815452816,6484.103230206514,0.06588144053730303,0.04249565221972017,0.042767961736196534,0.042924058580929736,43.20884596456752,61.370140740281855,61.14302411417388,60.863351726704025,8.670988505219238,8.820771334065691,8.827943508578121,8.821029330039545,0.0008683290682011449,0.0006312834251311835,0.0006378247619776789,0.0006372570250255574,0.02946742384738009,0.02512535422896926,0.025255192772530542,0.02524395026586682,0.655328505961476,0.4017925723375166,0.40265132727871467,0.40765334631586847
blur_nantu_train (10).jpg,Nantu,326.3324926181106,840.2794345588718,612.8629429133863,887.767189534379,0.24249379079288005,0.1427932968161272,0.168425584806983,0.1413662573946239,12.618663877952773,21.194556389112847,17.983144685039385,21.71684543369088,7.278424543400923,7.450407741477347,7.556228011019762,7.468216242231762,0.004481039662762922,0.002690437893740829,0.003126285488410825,0.0026486476805801383,0.06694056813893143,0.05186943120703011,0.05591319601320269,0.05146501414145476,0.9700050285347309,0.9225422118472042,0.9435994613364986,0.9181590461920708
nantu_train (100).jpg,Nantu,7989.421013779786,7913.741893483975,5109.147637795432,7963.395684791578,0.03323823688138149,0.030900913221027986,0.04580530292617313,0.029448416203047098,68.1438238188997,68.08673817347837,51.23991141732469,68.17738235476658,9.364746996814048,9.360800185218332,9.251462363888187,9.362939208907594,0.000369206121713029,0.0003683585394326718,0.00045646380355261653,0.00036635196340637627,0.01921473709716136,0.019192668898115026,0.021365013539724625,0.01914032297027342,0.2623363889075682,0.26988343339269244,0.5285283468125127,0.2653468418383352
flip_h_nantu_train (100).jpg,Nantu,7989.421013779786,7963.395684791578,5109.147637795432,7913.741893483975,0.03323823688138149,0.029448416203047098,0.04580530292617313,0.030900913221027986,68.1438238188997,68.17738235476658,51.23991141732469,68.08673817347837,9.364746996814048,9.362939208907594,9.251462363888187,9.360800185218332,0.000369206121713029,0.00036635196340637627,0.00045646380355261653,0.0003683585394326718,0.01921473709716136,0.01914032297027342,0.021365013539724625,0.019192668898115026,0.2623363889075682,0.2653468418383352,0.5285283468125127,0.26988343339269244
